,MSOA11CD,count_sin,sum,count_sdep,sdep/sum,sdep/sin,library_name_sum,filtered_library_name_sum,keyword_frequency_sum,Total annual income,POPDEN
723,E02000763,154.0,2575.0,26.0,1.009708738,16.88311688,8.0,6.0,19.0,54300.0,9.0
724,E02000764,233.0,5368.0,28.0,0.521609538,12.01716738,10.0,6.0,24.0,66900.0,59.8
725,E02000765,193.0,2428.0,23.0,0.947281713,11.91709845,4.0,3.0,10.0,57300.0,86.9
726,E02000767,129.0,2768.0,16.0,0.578034682,12.40310078,5.0,4.0,12.0,60600.0,86.8
727,E02000768,93.0,2202.0,11.0,0.499545867,11.82795699,8.0,5.0,23.0,76700.0,33.3
728,E02000770,156.0,2489.0,17.0,0.683005223,10.8974359,7.0,6.0,20.0,53400.0,64.9
729,E02000772,189.0,2536.0,29.0,1.143533123,15.34391534,7.0,4.0,14.0,51800.0,56.6
730,E02000773,259.0,3118.0,38.0,1.218729955,14.67181467,6.0,5.0,14.0,58400.0,96.6
731,E02000774,191.0,2458.0,22.0,0.895036615,11.51832461,5.0,5.0,16.0,52700.0,106.3
732,E02000776,136.0,2080.0,15.0,0.721153846,11.02941176,6.0,6.0,14.0,55200.0,106.1
733,E02000777,124.0,2324.0,15.0,0.645438898,12.09677419,13.0,8.0,24.0,69700.0,16.8
734,E02000779,249.0,2775.0,21.0,0.756756757,8.43373494,7.0,7.0,18.0,47100.0,85.9
735,E02000781,286.0,4426.0,48.0,1.084500678,16.78321678,7.0,6.0,15.0,52600.0,72.6
736,E02000782,419.0,3578.0,51.0,1.425377306,12.17183771,8.0,8.0,16.0,46700.0,133.1
737,E02000783,221.0,2114.0,39.0,1.844843898,17.64705882,8.0,8.0,16.0,45800.0,128.1
738,E02000784,217.0,4176.0,23.0,0.550766284,10.59907834,8.0,3.0,4.0,72000.0,38.9
739,E02000785,111.0,4162.0,6.0,0.144161461,5.405405405,9.0,3.0,4.0,84900.0,23.9
740,E02000786,294.0,4945.0,33.0,0.667340748,11.2244898,5.0,0.0,0.0,75300.0,59.2
741,E02000787,338.0,5172.0,42.0,0.812064965,12.4260355,6.0,2.0,3.0,73800.0,61.2
742,E02000788,160.0,3626.0,20.0,0.55157198,12.5,5.0,1.0,2.0,78000.0,80.1
743,E02000789,111.0,2842.0,13.0,0.457424349,11.71171171,6.0,2.0,3.0,77000.0,33.8
744,E02000790,120.0,2703.0,9.0,0.332963374,7.5,5.0,2.0,3.0,89400.0,77.6
745,E02000791,98.0,2969.0,6.0,0.202088245,6.12244898,6.0,2.0,3.0,90400.0,54.9
746,E02000792,127.0,3101.0,12.0,0.386971945,9.448818898,5.0,2.0,3.0,78500.0,56.1
747,E02000793,169.0,3138.0,19.0,0.605481198,11.24260355,6.0,3.0,3.0,62700.0,61.2
748,E02000794,120.0,2756.0,10.0,0.362844702,8.333333333,8.0,3.0,4.0,80800.0,45.1
749,E02000795,104.0,2590.0,13.0,0.501930502,12.5,11.0,3.0,9.0,75000.0,5.7
750,E02000796,290.0,3980.0,52.0,1.306532663,17.93103448,7.0,3.0,3.0,57100.0,53.9
751,E02000797,152.0,3478.0,16.0,0.460034503,10.52631579,8.0,2.0,3.0,80200.0,76.4
752,E02000798,286.0,4327.0,26.0,0.600878207,9.090909091,6.0,1.0,1.0,66300.0,42.9
753,E02000799,104.0,2441.0,9.0,0.368701352,8.653846154,6.0,0.0,0.0,74600.0,50.0
754,E02000800,202.0,2156.0,21.0,0.974025974,10.3960396,7.0,2.0,3.0,56400.0,28.3
755,E02000801,149.0,3017.0,18.0,0.596619158,12.08053691,8.0,1.0,1.0,77300.0,66.9
756,E02000802,155.0,2976.0,16.0,0.537634409,10.32258065,5.0,1.0,1.0,67800.0,46.5
757,E02000803,305.0,4097.0,37.0,0.903099829,12.13114754,4.0,1.0,1.0,56400.0,48.1
758,E02000804,139.0,3171.0,21.0,0.662251656,15.10791367,8.0,2.0,7.0,68600.0,19.0
759,E02000805,271.0,4635.0,39.0,0.841423948,14.39114391,7.0,2.0,7.0,71200.0,37.3
760,E02000806,207.0,4256.0,25.0,0.587406015,12.07729469,7.0,2.0,7.0,66900.0,14.5
761,E02000807,179.0,3733.0,21.0,0.562550228,11.73184358,10.0,5.0,41.0,83000.0,116.8
762,E02000808,218.0,4693.0,42.0,0.894949925,19.26605505,19.0,12.0,102.0,66700.0,87.0
763,E02000810,553.0,5397.0,100.0,1.85288123,18.08318264,8.0,7.0,52.0,60400.0,133.2
764,E02000812,424.0,4532.0,72.0,1.58870256,16.98113208,13.0,10.0,101.0,54800.0,146.6
765,E02000813,460.0,4484.0,81.0,1.806422837,17.60869565,11.0,6.0,48.0,55400.0,96.1
766,E02000814,251.0,4593.0,39.0,0.849118223,15.53784861,10.0,5.0,23.0,77200.0,88.0
767,E02000815,209.0,3232.0,43.0,1.330445545,20.57416268,11.0,9.0,95.0,61000.0,154.4
768,E02000816,415.0,4143.0,74.0,1.786145305,17.8313253,7.0,6.0,48.0,52500.0,119.1
769,E02000817,343.0,2926.0,66.0,2.255639098,19.24198251,8.0,4.0,32.0,45500.0,98.1
770,E02000818,401.0,4490.0,62.0,1.380846325,15.46134663,11.0,7.0,40.0,53700.0,128.9
771,E02000819,412.0,3553.0,81.0,2.27976358,19.66019417,10.0,8.0,56.0,46600.0,154.9
772,E02000820,405.0,4228.0,82.0,1.939451277,20.24691358,11.0,7.0,34.0,53800.0,189.0
773,E02000821,469.0,3133.0,71.0,2.266198532,15.13859275,10.0,7.0,47.0,45500.0,116.7
774,E02000822,389.0,2774.0,54.0,1.946647441,13.88174807,11.0,8.0,49.0,44100.0,169.3
775,E02000823,373.0,3637.0,47.0,1.292273852,12.60053619,12.0,8.0,49.0,50900.0,120.1
776,E02000824,597.0,3792.0,92.0,2.426160338,15.41038526,11.0,7.0,57.0,43000.0,98.4
777,E02000825,577.0,3889.0,88.0,2.262792492,15.25129983,10.0,6.0,48.0,45200.0,181.0
778,E02000826,423.0,4024.0,77.0,1.913518887,18.20330969,10.0,6.0,48.0,50400.0,161.7
779,E02000827,605.0,5018.0,88.0,1.753686728,14.54545455,13.0,8.0,52.0,48800.0,152.1
780,E02000828,426.0,3595.0,62.0,1.724617524,14.55399061,9.0,5.0,41.0,48300.0,131.8
781,E02000829,511.0,4740.0,76.0,1.603375527,14.87279843,9.0,6.0,43.0,50000.0,131.2
782,E02000830,258.0,3764.0,22.0,0.584484591,8.527131783,10.0,6.0,49.0,63800.0,106.1
783,E02000831,308.0,4051.0,49.0,1.209577882,15.90909091,10.0,5.0,40.0,62500.0,116.4
784,E02000832,384.0,4099.0,72.0,1.756525982,18.75,9.0,4.0,29.0,50300.0,117.8
785,E02000833,354.0,3049.0,48.0,1.574286651,13.55932203,9.0,5.0,43.0,56800.0,93.9
786,E02000834,194.0,4102.0,21.0,0.511945392,10.82474227,8.0,4.0,29.0,72200.0,75.8
787,E02000835,300.0,3027.0,38.0,1.255368352,12.66666667,9.0,3.0,18.0,63700.0,49.6
788,E02000836,173.0,3337.0,20.0,0.599340725,11.56069364,6.0,3.0,27.0,77800.0,109.0
789,E02000837,170.0,3151.0,12.0,0.380831482,7.058823529,9.0,5.0,34.0,90600.0,38.2
790,E02000838,271.0,3922.0,32.0,0.81591025,11.80811808,7.0,3.0,14.0,64500.0,85.8
791,E02000839,390.0,3430.0,68.0,1.982507289,17.43589744,5.0,2.0,7.0,66600.0,29.1
792,E02000840,422.0,3478.0,56.0,1.610120759,13.27014218,6.0,0.0,0.0,45700.0,59.8
793,E02000841,359.0,3300.0,59.0,1.787878788,16.43454039,5.0,0.0,0.0,47900.0,75.5
794,E02000842,144.0,2958.0,15.0,0.507099391,10.41666667,6.0,0.0,0.0,60100.0,47.4
795,E02000843,322.0,3977.0,38.0,0.955494091,11.80124224,4.0,0.0,0.0,60500.0,58.6
796,E02000844,315.0,3222.0,58.0,1.800124146,18.41269841,5.0,0.0,0.0,52600.0,76.9
797,E02000845,237.0,3608.0,26.0,0.720620843,10.97046414,6.0,1.0,1.0,65900.0,58.9
798,E02000846,140.0,2785.0,13.0,0.466786355,9.285714286,5.0,0.0,0.0,62500.0,51.6
799,E02000847,162.0,3682.0,19.0,0.5160239,11.72839506,5.0,1.0,1.0,58000.0,57.1
800,E02000848,142.0,2915.0,13.0,0.445969125,9.154929577,4.0,0.0,0.0,60600.0,68.6
801,E02000849,250.0,3247.0,23.0,0.708346166,9.2,4.0,0.0,0.0,57300.0,62.7
802,E02000850,261.0,4089.0,28.0,0.684764001,10.72796935,8.0,2.0,3.0,58700.0,20.7
803,E02000851,479.0,5036.0,60.0,1.191421763,12.52609603,5.0,0.0,0.0,53000.0,73.0
804,E02000852,215.0,3250.0,24.0,0.738461538,11.1627907,6.0,0.0,0.0,62200.0,78.4
805,E02000853,255.0,3203.0,25.0,0.780518264,9.803921569,3.0,0.0,0.0,57400.0,60.9
806,E02000854,195.0,3085.0,23.0,0.74554295,11.79487179,6.0,0.0,0.0,64100.0,43.6
807,E02000855,135.0,3211.0,10.0,0.311429461,7.407407407,4.0,0.0,0.0,62400.0,41.8
808,E02000856,250.0,3798.0,32.0,0.84254871,12.8,4.0,1.0,2.0,59800.0,65.3
809,E02000857,264.0,4078.0,25.0,0.613045611,9.46969697,3.0,0.0,0.0,58300.0,77.5
810,E02000858,490.0,3309.0,75.0,2.266545784,15.30612245,5.0,2.0,4.0,45600.0,50.2
811,E02000859,230.0,3491.0,23.0,0.658837009,10,4.0,0.0,0.0,53900.0,47.7
812,E02000860,287.0,4118.0,29.0,0.704225352,10.10452962,3.0,0.0,0.0,53000.0,86.5
813,E02000861,104.0,2863.0,11.0,0.384212365,10.57692308,4.0,0.0,0.0,73200.0,29.3
814,E02000863,120.0,2424.0,16.0,0.660066007,13.33333333,5.0,2.0,3.0,61900.0,9.7
815,E02000864,348.0,4664.0,59.0,1.265008576,16.95402299,7.0,3.0,20.0,53000.0,65.8
816,E02000865,205.0,2899.0,36.0,1.24180752,17.56097561,12.0,7.0,50.0,50800.0,152.1
817,E02000866,231.0,4151.0,30.0,0.722717417,12.98701299,10.0,6.0,47.0,61200.0,85.2
818,E02000867,339.0,4874.0,55.0,1.128436602,16.22418879,7.0,3.0,19.0,61300.0,120.6
819,E02000868,126.0,2788.0,21.0,0.753228121,16.66666667,12.0,6.0,48.0,56500.0,184.6
820,E02000869,148.0,2524.0,33.0,1.307448494,22.2972973,15.0,8.0,51.0,51900.0,177.0
821,E02000870,168.0,2420.0,32.0,1.32231405,19.04761905,11.0,6.0,45.0,53600.0,164.0
822,E02000871,385.0,4226.0,66.0,1.56176053,17.14285714,6.0,4.0,20.0,49900.0,128.4
823,E02000872,217.0,3195.0,36.0,1.126760563,16.58986175,13.0,7.0,49.0,56200.0,164.3
824,E02000873,235.0,2921.0,37.0,1.26668949,15.74468085,8.0,4.0,40.0,51600.0,172.6
825,E02000874,201.0,2524.0,34.0,1.347068146,16.91542289,10.0,5.0,43.0,48800.0,207.9
826,E02000875,442.0,5082.0,80.0,1.574183392,18.09954751,6.0,4.0,20.0,51000.0,141.4
827,E02000876,156.0,2777.0,22.0,0.792221822,14.1025641,12.0,7.0,59.0,51400.0,130.7
828,E02000877,370.0,4915.0,73.0,1.485249237,19.72972973,8.0,4.0,39.0,52000.0,121.3
829,E02000878,145.0,4010.0,28.0,0.698254364,19.31034483,13.0,7.0,99.0,61300.0,161.1
830,E02000879,174.0,3050.0,33.0,1.081967213,18.96551724,9.0,4.0,47.0,46600.0,172.0
831,E02000880,148.0,2280.0,22.0,0.964912281,14.86486486,9.0,4.0,34.0,50500.0,155.1
832,E02000881,429.0,3853.0,82.0,2.128211783,19.11421911,6.0,4.0,20.0,51200.0,98.0
833,E02000882,359.0,3809.0,61.0,1.601470202,16.99164345,9.0,5.0,48.0,50400.0,149.8
834,E02000883,279.0,3028.0,39.0,1.287978864,13.97849462,6.0,4.0,20.0,45200.0,168.1
835,E02000884,254.0,5116.0,39.0,0.762314308,15.35433071,12.0,7.0,55.0,60700.0,166.6
836,E02000885,170.0,2390.0,18.0,0.753138075,10.58823529,8.0,3.0,32.0,46600.0,204.1
837,E02000886,217.0,3820.0,34.0,0.890052356,15.66820276,10.0,5.0,48.0,68500.0,149.7
838,E02000887,385.0,3944.0,67.0,1.698782961,17.4025974,8.0,4.0,20.0,48700.0,148.6
839,E02000888,183.0,3358.0,33.0,0.982727814,18.03278689,11.0,6.0,44.0,68700.0,155.9
840,E02000889,155.0,3811.0,26.0,0.682235634,16.77419355,13.0,8.0,67.0,71000.0,114.1
841,E02000890,62.0,2890.0,9.0,0.311418685,14.51612903,14.0,9.0,120.0,96600.0,103.0
842,E02000893,206.0,2986.0,40.0,1.339584729,19.41747573,7.0,3.0,6.0,61600.0,94.4
843,E02000894,257.0,4467.0,45.0,1.007387508,17.50972763,10.0,4.0,15.0,80100.0,185.0
844,E02000895,216.0,3275.0,38.0,1.160305344,17.59259259,4.0,3.0,43.0,50600.0,36.4
845,E02000896,208.0,3837.0,19.0,0.495178525,9.134615385,4.0,3.0,43.0,58900.0,31.3
846,E02000897,295.0,3371.0,47.0,1.394245031,15.93220339,6.0,5.0,51.0,52800.0,42.9
847,E02000898,240.0,3200.0,35.0,1.09375,14.58333333,6.0,4.0,47.0,53300.0,50.6
848,E02000899,217.0,3227.0,24.0,0.743724822,11.05990783,5.0,3.0,43.0,54600.0,65.8
849,E02000900,307.0,3117.0,57.0,1.828681424,18.56677524,8.0,2.0,33.0,51900.0,52.1
850,E02000901,258.0,3848.0,30.0,0.77962578,11.62790698,9.0,6.0,55.0,66000.0,54.5
851,E02000902,385.0,3518.0,51.0,1.449687322,13.24675325,6.0,3.0,40.0,54100.0,67.7
852,E02000903,363.0,3468.0,68.0,1.960784314,18.73278237,8.0,2.0,33.0,51200.0,46.0
853,E02000904,258.0,3104.0,37.0,1.192010309,14.34108527,7.0,4.0,41.0,57500.0,56.4
854,E02000905,293.0,3629.0,41.0,1.12978782,13.99317406,6.0,2.0,33.0,58200.0,91.4
855,E02000906,342.0,3627.0,57.0,1.571546733,16.66666667,4.0,1.0,4.0,55300.0,149.6
856,E02000907,520.0,4067.0,75.0,1.844111138,14.42307692,6.0,2.0,11.0,46200.0,111.9
857,E02000908,480.0,5238.0,80.0,1.527300496,16.66666667,10.0,3.0,7.0,55200.0,44.6
858,E02000909,262.0,3565.0,40.0,1.122019635,15.26717557,9.0,5.0,20.0,62300.0,62.1
859,E02000910,316.0,4406.0,34.0,0.771674989,10.75949367,4.0,1.0,4.0,56000.0,135.3
860,E02000911,388.0,4847.0,59.0,1.217247782,15.20618557,4.0,1.0,4.0,54300.0,122.1
861,E02000912,237.0,3272.0,47.0,1.436430318,19.83122363,9.0,4.0,11.0,54600.0,37.0
862,E02000913,182.0,3112.0,20.0,0.642673522,10.98901099,8.0,3.0,12.0,58400.0,82.4
863,E02000914,427.0,3970.0,68.0,1.712846348,15.92505855,8.0,2.0,8.0,49300.0,151.4
864,E02000915,203.0,3280.0,27.0,0.823170732,13.30049261,10.0,5.0,23.0,62500.0,57.9
865,E02000916,351.0,3981.0,42.0,1.055011304,11.96581197,6.0,3.0,7.0,55100.0,42.7
866,E02000917,240.0,3650.0,44.0,1.205479452,18.33333333,6.0,1.0,4.0,59600.0,135.1
867,E02000918,310.0,3413.0,51.0,1.494286551,16.4516129,9.0,3.0,12.0,57700.0,109.6
868,E02000919,187.0,3356.0,18.0,0.536352801,9.625668449,7.0,2.0,8.0,55400.0,164.0
869,E02000920,361.0,3815.0,44.0,1.153342071,12.18836565,9.0,3.0,10.0,50500.0,54.3
870,E02000921,398.0,4059.0,58.0,1.42892338,14.57286432,9.0,3.0,12.0,49200.0,131.0
871,E02000922,291.0,3635.0,40.0,1.100412655,13.74570447,9.0,4.0,13.0,52700.0,161.2
872,E02000923,182.0,3471.0,18.0,0.518582541,9.89010989,13.0,7.0,20.0,70800.0,69.8
873,E02000925,378.0,3363.0,56.0,1.665179899,14.81481481,8.0,2.0,8.0,56100.0,177.6
874,E02000926,295.0,5552.0,35.0,0.630403458,11.86440678,10.0,3.0,10.0,73800.0,141.9
875,E02000927,219.0,3229.0,33.0,1.021988232,15.06849315,7.0,1.0,6.0,66900.0,150.9
876,E02000928,133.0,3610.0,21.0,0.581717452,15.78947368,5.0,1.0,2.0,82100.0,90.0
877,E02000929,461.0,3493.0,71.0,2.032636702,15.40130152,8.0,2.0,8.0,48000.0,180.6
878,E02000930,196.0,4264.0,26.0,0.609756098,13.26530612,9.0,1.0,6.0,81200.0,119.4
879,E02000931,110.0,3486.0,5.0,0.143430866,4.545454545,7.0,0.0,0.0,108100.0,106.5
880,E02000932,224.0,5931.0,34.0,0.573259147,15.17857143,11.0,1.0,2.0,90300.0,81.3
881,E02000933,131.0,3930.0,13.0,0.330788804,9.923664122,7.0,0.0,0.0,76200.0,81.7
882,E02000934,133.0,4195.0,12.0,0.286054827,9.022556391,10.0,1.0,2.0,79800.0,116.0
883,E02000935,416.0,2436.0,59.0,2.422003284,14.18269231,3.0,0.0,0.0,38900.0,48.0
884,E02000936,179.0,4385.0,24.0,0.54732041,13.40782123,6.0,1.0,2.0,80700.0,92.4
885,E02000937,133.0,3128.0,12.0,0.383631714,9.022556391,9.0,0.0,0.0,94000.0,62.6
886,E02000938,345.0,4347.0,63.0,1.449275362,18.26086957,6.0,0.0,0.0,57900.0,54.2
887,E02000939,134.0,2836.0,7.0,0.246826516,5.223880597,8.0,0.0,0.0,91600.0,109.4
888,E02000940,310.0,4214.0,51.0,1.210251542,16.4516129,7.0,0.0,0.0,68000.0,111.8
889,E02000941,164.0,4135.0,20.0,0.483675937,12.19512195,9.0,0.0,0.0,79200.0,93.7
890,E02000942,136.0,3816.0,9.0,0.235849057,6.617647059,8.0,1.0,2.0,89900.0,95.6
891,E02000943,133.0,3811.0,18.0,0.472316977,13.53383459,7.0,0.0,0.0,87000.0,119.1
892,E02000944,316.0,2888.0,53.0,1.835180055,16.7721519,6.0,0.0,0.0,55800.0,123.0
893,E02000945,320.0,2762.0,41.0,1.484431571,12.8125,4.0,0.0,0.0,46000.0,34.5
894,E02000946,179.0,3105.0,31.0,0.998389694,17.31843575,9.0,0.0,0.0,74800.0,82.5
895,E02000947,150.0,3919.0,17.0,0.433784129,11.33333333,6.0,0.0,0.0,88100.0,104.2
896,E02000948,168.0,4384.0,24.0,0.547445255,14.28571429,7.0,1.0,3.0,81000.0,74.4
897,E02000949,112.0,4257.0,6.0,0.140944327,5.357142857,9.0,1.0,3.0,93800.0,70.1
898,E02000950,186.0,3112.0,31.0,0.996143959,16.66666667,6.0,0.0,0.0,66500.0,88.2
899,E02000951,137.0,2821.0,21.0,0.744416873,15.32846715,5.0,0.0,0.0,75300.0,135.3
900,E02000952,127.0,2656.0,11.0,0.414156627,8.661417323,4.0,0.0,0.0,73100.0,112.0
901,E02000953,144.0,3212.0,12.0,0.373599004,8.333333333,7.0,1.0,3.0,79000.0,102.9
902,E02000954,107.0,2241.0,12.0,0.535475234,11.21495327,6.0,1.0,3.0,73100.0,142.8
903,E02000955,257.0,2679.0,44.0,1.642403882,17.12062257,5.0,1.0,3.0,60700.0,119.7
904,E02000956,231.0,3033.0,33.0,1.088031652,14.28571429,5.0,1.0,3.0,58700.0,89.9
905,E02000957,289.0,4419.0,37.0,0.837293505,12.80276817,6.0,1.0,3.0,65300.0,142.4
906,E02000958,191.0,2917.0,27.0,0.925608502,14.13612565,5.0,1.0,3.0,64300.0,92.8
907,E02000959,289.0,3104.0,36.0,1.159793814,12.4567474,5.0,1.0,3.0,56000.0,138.5
908,E02000960,99.0,2783.0,15.0,0.538986705,15.15151515,21.0,9.0,51.0,76700.0,71.8
909,E02000961,273.0,4066.0,49.0,1.205115593,17.94871795,16.0,8.0,34.0,67400.0,116.2
910,E02000962,141.0,3857.0,36.0,0.933367903,25.53191489,16.0,8.0,29.0,67100.0,124.3
911,E02000963,431.0,4137.0,77.0,1.861252115,17.86542923,11.0,4.0,10.0,51100.0,212.9
912,E02000964,528.0,5360.0,118.0,2.201492537,22.34848485,13.0,6.0,15.0,54200.0,246.7
913,E02000965,189.0,3625.0,26.0,0.717241379,13.75661376,13.0,6.0,15.0,76500.0,175.6
914,E02000966,129.0,4109.0,16.0,0.389389146,12.40310078,14.0,7.0,22.0,82300.0,173.3
915,E02000967,81.0,3016.0,8.0,0.265251989,9.87654321,20.0,10.0,41.0,89100.0,51.5
916,E02000968,568.0,5619.0,137.0,2.438156256,24.11971831,15.0,8.0,28.0,42300.0,235.9
917,E02000969,447.0,3720.0,119.0,3.198924731,26.62192394,12.0,6.0,15.0,45600.0,171.8
918,E02000970,90.0,3556.0,10.0,0.281214848,11.11111111,17.0,12.0,46.0,88500.0,82.9
919,E02000971,80.0,3724.0,10.0,0.268528464,12.5,12.0,5.0,22.0,68500.0,155.5
920,E02000972,125.0,4256.0,17.0,0.39943609,13.6,18.0,11.0,96.0,64300.0,64.5
921,E02000973,177.0,4799.0,34.0,0.708480934,19.20903955,15.0,8.0,20.0,68300.0,186.0
922,E02000974,177.0,3981.0,34.0,0.85405677,19.20903955,16.0,10.0,31.0,66500.0,127.6
923,E02000975,111.0,3803.0,17.0,0.447015514,15.31531532,17.0,11.0,35.0,75700.0,180.8
924,E02000976,146.0,4212.0,16.0,0.379867047,10.95890411,13.0,9.0,21.0,66900.0,215.4
925,E02000977,79.0,3437.0,13.0,0.378236834,16.4556962,26.0,18.0,125.0,68500.0,29.8
926,E02000978,92.0,2765.0,8.0,0.289330922,8.695652174,23.0,15.0,46.0,86100.0,25.8
927,E02000979,174.0,3924.0,33.0,0.840978593,18.96551724,20.0,13.0,95.0,68800.0,58.1
928,E02000980,246.0,4325.0,48.0,1.10982659,19.51219512,11.0,6.0,18.0,59300.0,193.7
929,E02000981,136.0,4157.0,24.0,0.577339427,17.64705882,12.0,6.0,17.0,78100.0,247.2
930,E02000982,269.0,3841.0,53.0,1.379848998,19.70260223,11.0,7.0,20.0,53000.0,126.0
931,E02000983,225.0,3757.0,47.0,1.250998137,20.88888889,9.0,5.0,15.0,61500.0,223.4
932,E02006782,257.0,3197.0,30.0,0.938379731,11.67315175,7.0,0.0,0.0,51000.0,29.4
933,E02006783,447.0,2894.0,69.0,2.384243262,15.43624161,7.0,1.0,1.0,43600.0,76.8
934,E02006784,335.0,3120.0,49.0,1.570512821,14.62686567,9.0,1.0,1.0,45300.0,51.0
935,E02006785,146.0,2575.0,13.0,0.504854369,8.904109589,7.0,1.0,1.0,50300.0,46.9
936,E02006786,401.0,2876.0,53.0,1.842837274,13.21695761,8.0,2.0,3.0,45600.0,55.4
937,E02006787,190.0,3086.0,21.0,0.680492547,11.05263158,5.0,2.0,3.0,56000.0,50.4
938,E02006788,409.0,2901.0,72.0,2.481902792,17.60391198,5.0,3.0,4.0,48400.0,54.0
939,E02006789,165.0,2788.0,16.0,0.573888092,9.696969697,2.0,0.0,0.0,50800.0,2.9
940,E02006791,128.0,3452.0,19.0,0.550405562,14.84375,3.0,1.0,1.0,55000.0,97.9
941,E02006792,173.0,4144.0,24.0,0.579150579,13.87283237,8.0,1.0,1.0,55700.0,57.9
942,E02006793,516.0,3391.0,90.0,2.654084341,17.44186047,8.0,0.0,0.0,45500.0,89.9
943,E02006794,538.0,3126.0,66.0,2.111324376,12.26765799,6.0,1.0,2.0,44100.0,105.4
944,E02006795,98.0,2643.0,12.0,0.454029512,12.24489796,7.0,0.0,0.0,58300.0,84.1
945,E02006796,243.0,3576.0,34.0,0.950782998,13.99176955,8.0,1.0,1.0,54200.0,19.6
946,E02006798,411.0,3777.0,64.0,1.694466508,15.57177616,12.0,4.0,28.0,43800.0,91.9
947,E02006799,436.0,3892.0,84.0,2.158273381,19.26605505,5.0,3.0,10.0,45400.0,83.8
948,E02006800,323.0,4514.0,43.0,0.952591936,13.3126935,7.0,4.0,12.0,50500.0,79.4
949,E02006801,203.0,3712.0,35.0,0.942887931,17.24137931,18.0,12.0,99.0,50000.0,70.8
950,E02006802,371.0,3941.0,61.0,1.5478305,16.44204852,17.0,11.0,105.0,48700.0,111.5
951,E02006836,121.0,3214.0,16.0,0.497822029,13.2231405,2.0,0.0,0.0,58200.0,24.8
952,E02006853,341.0,5041.0,68.0,1.348938703,19.94134897,7.0,4.0,15.0,52900.0,141.4
953,E02006854,135.0,3530.0,20.0,0.566572238,14.81481481,7.0,3.0,13.0,56100.0,64.4
954,E02006882,146.0,4398.0,13.0,0.295588904,8.904109589,6.0,1.0,3.0,61000.0,66.6
955,E02006918,411.0,3172.0,77.0,2.427490542,18.73479319,7.0,6.0,17.0,47700.0,146.7
956,E02006921,281.0,2782.0,46.0,1.6534867,16.37010676,6.0,5.0,15.0,44700.0,171.0
957,E02006924,201.0,4096.0,14.0,0.341796875,6.965174129,9.0,8.0,22.0,55100.0,53.1
958,E02006925,217.0,4189.0,16.0,0.381952733,7.373271889,7.0,6.0,24.0,60800.0,53.1
959,E02006927,364.0,5087.0,55.0,1.08118734,15.10989011,10.0,2.0,9.0,51600.0,33.0
960,E02006928,521.0,5267.0,105.0,1.993544712,20.15355086,8.0,1.0,2.0,52400.0,136.0
961,E02006930,260.0,4227.0,50.0,1.182872013,19.23076923,9.0,2.0,4.0,55300.0,75.6
962,E02006931,253.0,4137.0,34.0,0.821851583,13.43873518,12.0,3.0,12.0,52000.0,46.1
